"","Date Occurred","Area ID","Crime Code"
"1","01/27/2010",11,510
"2","02/03/2010",11,510
"3","02/24/2010",11,510
"4","05/02/2010",11,330
"5","10/25/2010",11,510
"6","07/03/2010",11,510
"7","01/22/2010",11,510
"8","08/14/2010",11,510
"9","09/21/2010",11,510
"10","11/10/2010",11,510
"11","10/31/2010",11,510
"12","06/16/2010",11,510
"13","07/28/2010",11,510
"14","08/11/2010",11,310
"15","09/30/2010",11,943
"16","10/02/2010",11,510
"17","05/02/2010",11,510
"18","05/05/2010",11,510
"19","12/26/2010",11,354
"20","11/01/2010",11,956
"21","04/29/2010",11,510
"22","02/03/2010",11,510
"23","11/18/2010",11,510
"24","08/01/2010",11,510
"25","03/17/2010",11,351
"26","07/24/2010",11,510
"27","05/08/2010",11,510
"28","08/26/2010",11,510
"29","04/19/2010",11,510
"30","05/07/2010",11,510
"31","09/15/2010",11,510
"32","10/29/2010",11,510
"33","11/26/2010",11,510
"34","12/09/2010",11,480
"35","05/21/2010",11,510
"36","06/13/2010",11,510
"37","09/29/2010",11,510
"38","10/12/2010",11,510
"39","10/15/2010",11,900
"40","11/23/2010",11,510
"41","01/17/2010",11,510
"42","11/30/2010",11,510
"43","01/02/2010",11,510
"44","01/19/2010",11,510
"45","01/26/2010",11,510
"46","02/15/2010",11,510
"47","02/22/2010",11,510
"48","03/19/2010",11,510
"49","03/19/2010",11,510
"50","03/20/2010",11,510
"51","04/14/2010",11,901
"52","04/14/2010",11,510
"53","04/16/2010",11,330
"54","04/24/2010",11,510
"55","05/10/2010",11,510
"56","05/16/2010",11,510
"57","05/22/2010",11,510
"58","06/04/2010",11,510
"59","07/09/2010",11,510
"60","07/23/2010",11,510
"61","08/24/2010",11,310
"62","08/31/2010",11,510
"63","11/20/2010",11,510
"64","11/23/2010",11,310
"65","11/29/2010",11,510
"66","07/20/2010",11,510
"67","04/15/2010",11,510
"68","05/19/2010",11,510
"69","07/06/2010",11,510
"70","08/12/2010",11,510
"71","08/26/2010",11,510
"72","09/01/2010",11,510
"73","09/28/2010",11,510
"74","10/13/2010",11,210
"75","11/19/2010",11,510
"76","12/13/2010",11,510
"77","09/01/2010",11,354
"78","12/31/2010",11,510
"79","01/21/2010",11,310
"80","01/27/2010",11,510
"81","02/11/2010",11,946
"82","05/02/2010",11,510
"83","06/11/2010",11,510
"84","06/14/2010",11,510
"85","06/16/2010",11,510
"86","07/17/2010",11,480
"87","08/09/2010",11,510
"88","07/30/2010",11,510
"89","09/05/2010",11,510
"90","09/09/2010",11,510
"91","09/22/2010",11,438
"92","09/29/2010",11,510
"93","10/20/2010",11,330
"94","03/21/2010",11,946
"95","04/21/2013",11,440
"96","10/07/2010",11,510
"97","09/30/2010",11,510
"98","03/17/2010",11,510
"99","04/16/2010",11,510
"100","09/15/2010",11,510
"101","08/28/2010",11,762
"102","11/14/2010",11,510
"103","11/19/2010",11,510
"104","11/24/2010",11,510
"105","11/24/2010",11,510
"106","05/06/2010",11,510
"107","12/04/2010",11,330
"108","02/08/2010",11,510
"109","09/10/2010",11,510
"110","01/21/2010",11,510
"111","01/03/2010",11,330
"112","01/11/2010",11,354
"113","01/17/2010",11,510
"114","01/28/2010",11,510
"115","02/28/2010",11,510
"116","03/16/2010",11,510
"117","02/05/2010",11,510
"118","05/07/2010",11,510
"119","04/12/2010",11,510
"120","05/25/2010",11,330
"121","06/07/2010",11,510
"122","04/01/2010",11,354
"123","08/04/2010",11,510
"124","04/12/2010",11,510
"125","02/14/2010",11,510
"126","03/24/2010",11,510
"127","05/15/2010",11,510
"128","01/01/2010",11,510
"129","08/06/2010",11,510
"130","08/07/2010",11,330
"131","09/09/2010",11,956
"132","08/07/2010",11,510
"133","02/19/2010",11,510
"134","08/12/2010",11,850
"135","08/15/2010",11,354
"136","05/01/2010",11,510
"137","08/28/2010",11,510
"138","03/20/2010",11,510
"139","04/03/2010",11,510
"140","11/09/2010",11,510
"141","05/11/2010",11,510
"142","11/08/2010",11,510
"143","04/28/2010",11,510
"144","07/12/2010",11,510
"145","05/16/2010",11,510
"146","05/24/2010",11,510
"147","05/25/2010",11,510
"148","06/03/2010",11,510
"149","06/19/2010",11,510
"150","07/09/2010",11,946
"151","11/08/2010",11,510
"152","11/17/2010",11,510
"153","05/17/2010",11,350
"154","11/18/2010",11,510
"155","11/19/2010",11,330
"156","11/08/2010",11,354
"157","08/09/2010",11,510
"158","05/21/2010",11,510
"159","08/19/2010",11,510
"160","05/18/2010",11,510
"161","08/28/2010",11,510
"162","02/28/2010",11,510
"163","06/06/2013",11,510
"164","09/21/2010",11,510
"165","06/09/2010",11,510
"166","08/04/2013",11,510
"167","08/24/2010",11,510
